bookID,title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genres,main_author
34762,Legends Lies Cherished Myths of World History,Richard Shenkman,3.47,eng,320,222,16,2011-11-29,William Morrow Paperbacks,"History;Nonfiction;Reference;History,World History;Humor;Historical;Audiobook;Reference,Trivia",Richard Shenkman
34766,Trevayne,Robert Ludlum,3.62,en-GB,528,20,1,2004-10-07,Orion Books,"Fiction;Thriller;Mystery;Spy Thriller,Espionage;Suspense;Thriller,Mystery Thriller;Thriller,Spy Thriller;Novels;Action;Adventure",Robert Ludlum
34768,Trevayne,Jonathan Ryder/Robert Ludlum,3.62,en-GB,469,9,0,1986-06-01,Dell,"Fiction;Thriller;Mystery;Spy Thriller,Espionage;Suspense;Thriller,Mystery Thriller;Thriller,Spy Thriller;Novels;Action;Adventure",Jonathan Ryder
34771,Red Phoenix,Larry Bond,04.02,en-US,791,26,2,1995-04-25,Warner Books,"Fiction;Thriller;War,Military Fiction;War;Historical,Historical Fiction;Action;Adventure;Suspense;Audiobook;Thriller,Mystery Thriller",Larry Bond
34783,Boomers Xers and Other Strangers: Understanding the Generational Differences that Divide Us,Rick Hicks/Kathy Hicks,3.36,eng,384,28,4,1999-10-01,Focus Publishing,Nonfiction,Rick Hicks
34789,The Boomer Bible,R.F. Laird,4.23,eng,880,209,28,1991-01-10,Workman Publishing Company,Humor;Fiction;Religion;Reference;Philosophy,R.F. Laird
34816,A Matter of Trust (Justice #0),Radclyffe,4.21,eng,240,942,26,2006-02-01,Bold Strokes Books,"LGBT,Lesbian;Romance;LGBT;Romance,Lesbian Romance;Lesbian,Lesbian Fiction;Fiction;Mystery;Audiobook;LGBT,Queer;Lesbian,Butch Femme",Radclyffe
34819,A Matter of Trust: The Case of the Mesmerizing Boss / The Case of the Confirmed Bachelor,Diana Palmer,04.04,eng,440,193,3,2005-12-27,Harlequin Books,Romance,Diana Palmer
34833,A Matter Of Trust,Deb Stover,3.31,eng,256,4,0,2000-01-01,Kensington,"Romance;Contemporary;Romance,Contemporary Romance;Fiction",Deb Stover
34835,A Matter of Trust,Penny Jordan,2.61,eng,224,36,5,1994-12-23,Harlequin Presents,"Romance;Category Romance,Harlequin;Harlequin,Harlequin Presents",Penny Jordan
34844,Mortal Fear (Mississippi #1),Greg Iles,4.0,eng,704,566,59,1998-02-01,Signet Book,"Mystery;Thriller;Fiction;Suspense;Mystery,Crime;Thriller,Mystery Thriller;Horror;Audiobook;Novels;Mystery,Murder Mystery",Greg Iles
34845,Mortal Fear,Robin Cook,3.75,eng,364,3996,80,1989-03-23,Pan,"Fiction;Thriller;Mystery;Medical;Suspense;Horror;Thriller,Mystery Thriller;Science Fiction;Adult;Mystery,Crime",Robin Cook
34852,Murder On The Glitter Box (Steve Allen Mystery #3),Steve Allen,3.6,eng,348,98,9,1998-01-01,Kensington,"Mystery;Fiction;Mystery,Cozy Mystery",Steve Allen
34856,Lonesome Dove,Larry McMurtry,4.49,eng,864,505,63,2000-11-10,Simon & Schuster,"Fiction;Historical,Historical Fiction;Westerns;Classics;Historical;Adventure;Novels;Literature;Audiobook;Literature,American",Larry McMurtry
34858,Comanche Moon,Larry McMurtry,04.03,eng,752,202,30,1997-11-06,Simon & Schuster,"Westerns;Fiction;Historical,Historical Fiction;Adventure;Historical;Novels;Audiobook;Literature,American;Literary Fiction;Literature",Larry McMurtry
34866,Night of the Fox (Dougal Munro and Jack Carter #1),Jack Higgins,3.92,eng,352,4908,89,2008-01-25,Pocket Books,"Fiction;Thriller;Historical,Historical Fiction;War;Spy Thriller,Espionage;War,World War II;Adventure;Suspense;Action;Mystery",Jack Higgins
34869,Mitla Pass,Leon Uris,3.84,eng,495,3256,68,1989-10-01,Bantam Books,"Historical,Historical Fiction;Fiction;Historical;Cultural,Israel;Literature,Jewish;Thriller;Novels;War;Adventure;Adult Fiction",Leon Uris
34871,The Complete Clive Barker's The Great And Secret Show,Chris Ryall/Gabriel Rodríguez/Clive Barker,4.23,eng,136,17422,67,2006-11-08,IDW Publishing,"Horror;Fantasy;Sequential Art,Graphic Novels;Sequential Art,Comics;Fiction;Graphic Novels Comics;Fantasy,Dark Fantasy;Comics,Comic Book;Thriller;Suspense",Chris Ryall
34873,The Great And Secret Show (Book of the Art #1),Clive Barker,04.05,eng,698,275,17,1990-04-26,Fontana Books,"Horror;Fantasy;Fiction;Fantasy,Dark Fantasy;Thriller;Science Fiction;Novels;Fantasy,Urban Fantasy;Suspense;Fantasy,Supernatural",Clive Barker
34881,Star Bright (Star Power #8),Catherine Hapka,3.67,eng,160,3,0,2005-04-26,Aladdin Paperbacks,Juvenile Nonfiction,Catherine Hapka
34892,Bright Star's Promise,Karen A. Bale,2.77,eng,444,13,3,1994-07-01,Zebra Books,Historical;Romance,Karen A. Bale
34895,Dragon Quest VIII: Journey of the Cursed King Official Strategy Guide,Dan Birlew,4.14,eng,240,35,0,2005-11-08,BradyGames,Fantasy,Dan Birlew
34897,The Dragon Reborn (The Wheel of Time #3),Robert Jordan,4.25,eng,624,183950,2671,2002-09-14,Tor Books,"Fantasy;Fiction;Fantasy,Epic Fantasy;Fantasy,High Fantasy;Science Fiction Fantasy;Audiobook;Adventure;Epic;Fantasy,Magic;Adult",Robert Jordan
34898,My Father's Dragon (My Father's Dragon #1),Ruth Stiles Gannett,4.1,eng,96,30987,1535,2005-12-27,Yearling Books,"Fantasy;Childrens;Fiction;Classics;Childrens,Middle Grade;Fantasy,Dragons;Childrens,Chapter Books;Adventure;Childrens,Juvenile;Animals",Ruth Stiles Gannett
34899,The Book of the Dragon,Ciruelo Cabral,4.2,eng,144,372,15,2005-08-01,Union Square Press,"Fantasy;Fantasy,Dragons;Art;Fantasy,Mythology;Fiction;Reference;Folklore;Childrens,Picture Books",Ciruelo Cabral
34901,Must Love Dragons (Immortally Sexy #2),Stephanie Rowe,3.98,en-US,342,1740,77,2006-11-01,Warner Forever,"Fantasy,Paranormal;Romance;Romance,Paranormal Romance;Fantasy,Dragons;Fantasy;Fantasy,Magic;Paranormal,Shapeshifters;Humor;Fantasy,Supernatural;Paranormal,Demons",Stephanie Rowe
34902,Player's Handbook II,David Noonan,3.76,eng,221,815,7,2006-05-09,Wizards of the Coast,"Games,Role Playing Games;Games,Gaming;Fantasy;Role Playing Games,Dungeons and Dragons;Sports and Games,Games;Reference",David Noonan
34908,Here There Be Dragons (Chronicles of the Imaginarium Geographica #1),James A. Owen,3.86,en-US,326,10103,917,2006-09-26,Simon & Schuster Books for Young Readers,"Fantasy;Young Adult;Fantasy,Dragons;Fiction;Adventure;Historical,Historical Fiction;Childrens,Middle Grade;Fantasy,Mythology;Fantasy,Magic;Young Adult,Young Adult Fantasy",James A. Owen
34909,The Dragon Doesn't Live Here Anymore: Living Fully Loving Freely,Alan Cohen,4.27,eng,416,179,16,1993-08-03,Ballantine Books,Spirituality;Self Help;Psychology;Biography;Nonfiction;Religion,Alan Cohen
34915,Running with the Demon (Word & Void #1),Terry Brooks,3.97,eng,503,72,3,1998-07-16,Orbit Books,"Fantasy;Fiction;Fantasy,Urban Fantasy;Science Fiction Fantasy;Horror;Fantasy,Magic;Science Fiction;Fantasy,Epic Fantasy;Fantasy,Paranormal;Paranormal,Demons",Terry Brooks
34918,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara #1-3),Terry Brooks,4.27,en-GB,1260,87,4,2005-05-01,Pocket Books,"Fantasy;Fiction;Fantasy,High Fantasy;Fantasy,Epic Fantasy;Science Fiction Fantasy;Adventure;Science Fiction;Fantasy,Magic;Adult;Action",Terry Brooks
34921,The Black Unicorn (Magic Kingdom of Landover #2),Terry Brooks,3.77,eng,307,630,14,1988-08-12,Del Rey Books,"Fantasy;Fiction;Science Fiction Fantasy;Fantasy,Magic;Adventure;Humor;Fantasy,High Fantasy;Fantasy,Epic Fantasy;Young Adult;Adult",Terry Brooks
34922,Der Sohn von Shannara,Terry Brooks/Tony Westermayr,4.16,ger,224,5,0,2000-12-01,Goldmann,"Fantasy;Fiction;Science Fiction Fantasy;Fantasy,Epic Fantasy;Fantasy,Magic;Fantasy,High Fantasy;Science Fiction;Epic;Fantasy,Elves;Adventure",Terry Brooks
34938,First King of Shannara (Shannara Prequel),Terry Brooks,3.96,eng,0,1,0,1996-03-19,Random House Value Publishing,"Fantasy;Fiction;Fantasy,Epic Fantasy;Science Fiction Fantasy;Fantasy,High Fantasy;Adventure;Fantasy,Magic;Epic;Science Fiction;Adult",Terry Brooks
34939,The Best of Lester Del Rey,Lester del Rey/Terry Brooks,3.79,eng,320,76,9,2000-06-06,Del Rey Books,"Science Fiction;Short Stories;Fiction;Anthologies,Collections;Anthologies",Lester del Rey
34941,The Phantom Menace (Star Wars: Novelizations #1),Terry Brooks/George Lucas,3.57,eng,336,13158,455,2000-03-02,Arrow Books,"Media Tie In,Star Wars;Science Fiction;Fiction;Fantasy;Science Fiction Fantasy;Adventure;Audiobook;Space,Space Opera;Novels;Media Tie In",Terry Brooks
34948,L'epée de Shannara,Terry Brooks/Rosalie Guillaume,3.45,fre,390,6,2,2002-11-27,Bragelonne,Fantasy,Terry Brooks
34963,Star Wars. Episode I - Die dunkle Bedrohung,Terry Brooks/George Lucas/Regina Winter,3.57,ger,320,67,4,1999-08-01,Blanvalet Taschenbuch Verlag,"Media Tie In,Star Wars;Science Fiction;Fiction;Fantasy;Science Fiction Fantasy;Adventure;Audiobook;Space,Space Opera;Novels;Media Tie In",Terry Brooks
34985,The Deming Management Method,Mary Walton,3.95,eng,254,192,11,1992-10-01,Management Books 2000,"Business;Business,Management;Reference;Nonfiction;Computer Science,Programming;Economics;Leadership",Mary Walton
34988,The Scions of Shannara (Heritage of Shannara #1),Terry Brooks,3.99,eng,512,26985,256,2006-10-05,Orbit Books,"Fantasy;Fiction;Fantasy,Epic Fantasy;Science Fiction Fantasy;Fantasy,High Fantasy;Adventure;Fantasy,Magic;Science Fiction;Epic;Adult",Terry Brooks
34992,The Three Musketeers (Classic Starts),Oliver Ho/Jamel Akib/Alexandre Dumas/Arthur Pober,4.12,eng,151,514,31,2007-02-01,Sterling Publishing Co. Inc.,"Classics;Fiction;Historical,Historical Fiction;Childrens;Historical;Adventure",Oliver Ho
35002,The One Minute Minute Sales Person,Spencer Johnson,3.78,eng,109,68,7,2000-06-01,HarperCollins Publishers,"Business;Nonfiction;Self Help;Psychology;Business,Management;Audiobook;Self Help,Personal Development;Buisness;Economics,Finance;Business,Entrepreneurship",Spencer Johnson
35046,JLA Vol. 14: Trial by Fire,Joe Kelly/Doug Mahnke/Tom Nguyen,3.67,en-GB,144,192,12,2004-10-01,DC Comics,"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Dc Comics;Comics,Superheroes;Comics,Comic Book;Graphic Novels Comics;Dc Comics,Batman",Joe Kelly
35047,Manhunter Vol. 2: Trial by Fire,Marc Andreyko/Javier Pina/Jesus Saiz/Brad Walker,3.9,eng,224,297,27,2007-01-03,DC Comics,"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Dc Comics;Comics,Superheroes;Fiction;Comics,Comic Book;Graphic Novels Comics;Science Fiction;Adventure",Marc Andreyko
35048,Trial by Fire (Stargate SG-1 #1),Sabine C. Bauer,3.79,eng,237,448,32,2006-06-01,Fandemonium Books,Science Fiction;Fiction;Media Tie In;Space;Adventure,Sabine C. Bauer
35050,Trial By Fire,D.W. Buffa,3.76,en-US,322,9,0,2006-04-04,Onyx Books,"Mystery;Thriller;Fiction;Thriller,Legal Thriller",D.W. Buffa
35052,Trial by Fire (Newpointe 911 #4),Terri Blackstock,4.36,eng,347,3248,73,2000-10-18,Zondervan Publishing Company,"Christian Fiction;Christian;Fiction;Mystery;Suspense;Romance;Thriller,Mystery Thriller;Contemporary;Mystery,Crime;Adult",Terri Blackstock
35054,Sahara (Dirk Pitt #11),Clive Cussler,3.96,eng,576,47,6,2005-03-01,Pocket Books,"Fiction;Adventure;Thriller;Action;Mystery;Suspense;Thriller,Mystery Thriller;Cultural,Africa;Historical,Historical Fiction;Adult Fiction",Clive Cussler
35056,Sahara (Dirk Pitt #11),Clive Cussler,3.96,en-US,576,528,34,1995-03-01,Pocket Books,"Fiction;Adventure;Thriller;Action;Mystery;Suspense;Thriller,Mystery Thriller;Cultural,Africa;Historical,Historical Fiction;Adult Fiction",Clive Cussler
35057,Africa South of the Sahara: A Geographical Interpretation (Texts In Regional Geography),Robert Stock,3.12,en-US,479,8,0,2004-05-04,The Guilford Press,"Cultural,Africa",Robert Stock
35061,Ellora's Cavemen: Dreams of the Oasis Volume II,Sylvia Day/B.J. McCall/Sahara Kelly/Elisa Adams/Denise A. Agnew/Anna J. Evans,3.63,eng,272,131,8,2005-10-01,Ellora's Cave,"Anthologies;Adult Fiction,Erotica;Fantasy;Romance,Erotic Romance;Romance,Contemporary Romance;Romance",Sylvia Day
35081,Ghosts of Gettysburg III: Spirits Apparitions and Haunted Places of the Battlefield,Mark Nesbitt,04.03,eng,75,111,3,1995-10-01,Thomas Publications (PA),"Military History,Civil War;Fantasy,Paranormal;Paranormal,Ghosts;History;Horror,Ghost Stories;Nonfiction",Mark Nesbitt
35088,SeinLanguage,Jerry Seinfeld,3.63,eng,180,371,44,1993-09-01,Bantam Books,"Humor;Nonfiction;Humor,Comedy;Biography;Autobiography,Memoir;Biography,Autobiography;Writing,Essays;Humor,Comedian;Comedy,Stand Up;Literature,American",Jerry Seinfeld
35090,Der Richter und sein Henker,Friedrich Dürrenmatt/John J. Neumaier/William Gillis,3.73,ger,208,5420,81,1972-06-23,Houghton Mifflin Company,"Classics;Fiction;European Literature,German Literature;Mystery,Crime;Academic,School;Mystery;Academic,Read For School;Novels;Literature;Literature,20th Century",Friedrich Dürrenmatt
35092,It Doesn't Take a Hero: The Autobiography of General H. Norman Schwarzkopf,Norman Schwarzkopf/Peter Petre,04.04,eng,640,2554,91,1993-09-01,Bantam Books,"Biography;War,Military Fiction;History;Nonfiction;Military,Military History;Biography,Autobiography;Leadership;Autobiography,Memoir;War;Biography Memoir",Norman Schwarzkopf
35100,Battle Cry of Freedom,James M. McPherson,4.35,eng,867,23112,992,2003-12-11,Oxford University Press USA,"History;Nonfiction;Military History,Civil War;North American Hi...,American History;War;American History,American Civil War;Military,Military History;War,Military Fiction;Politics;Historical",James M. McPherson
35106,The Straight Dope,Cecil Adams,4.19,eng,432,596,24,1998-02-24,Ballantine Books,"Nonfiction;Reference;Reference,Trivia;Humor;Science;History;Cultural;Writing,Essays;Folklore;Anthologies,Collections",Cecil Adams
35108,Return of the Straight Dope,Cecil Adams/Ed Zotti/Slug Signorino,4.22,eng,448,220,11,1999-03-12,Ballantine Books,"Reference,Trivia;Nonfiction;Reference;Humor",Cecil Adams
35110,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher (Helix),Richard P. Feynman/Robert B. Leighton/Matthew L. Sands/Paul Davies,4.21,en-US,176,167,18,1996-04-10,Basic Books,"Science;Science,Physics;Nonfiction;Science,Popular Science;Writing,Essays;Science,Mathematics;Education;Classics;Reference;Literature,20th Century",Richard P. Feynman
35111,The Feynman Lectures on Physics Vol 2,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.62,eng,512,17,2,2005-09-01,Pearson Education,"Science,Physics;Science;Nonfiction;Textbooks;Reference;Science,Mathematics;Education;Science,Engineering;Physics,Quantum Mechanics",Richard P. Feynman
35115,Sliding Scales (Pip & Flinx #10),Alan Dean Foster,3.88,eng,257,1167,28,2005-09-27,Del Rey Books,"Science Fiction;Fantasy;Fiction;Space,Space Opera;Adventure;Science Fiction Fantasy;Science Fiction,Aliens;Space;Young Adult;Audiobook",Alan Dean Foster
35116,Star Trek: Logs Seven and Eight (Star Trek: Log #7-8),Alan Dean Foster,3.68,eng,358,35,0,2006-09-05,Del Rey Books,"Media Tie In,Star Trek;Science Fiction",Alan Dean Foster
35120,Star Trek: Logs One and Two (Star Trek: Log #1-2),Alan Dean Foster,3.46,eng,370,58,4,2006-09-05,Del Rey Books,"Media Tie In,Star Trek;Science Fiction",Alan Dean Foster
35124,Mid-Flinx (Pip & Flinx #7),Alan Dean Foster,3.94,en-US,352,2327,36,1996-09-01,Del Rey Books,"Science Fiction;Fantasy;Fiction;Science Fiction Fantasy;Adventure;Space,Space Opera;Science Fiction,Aliens;Young Adult;Space;Mystery",Alan Dean Foster
35125,Alien,Alan Dean Foster,04.09,eng,270,15901,309,1979-03-29,Grand Central Publishing,"Science Fiction;Horror;Fiction;Science Fiction,Aliens;Thriller;Audiobook;Science Fiction Fantasy;Fantasy;Novels;Media Tie In",Alan Dean Foster
35126,The Chronicles of Riddick,Alan Dean Foster,3.95,en-US,342,1389,47,2007-12-18,Del Rey Books,"Science Fiction;Fiction;Fantasy;Media Tie In;Science Fiction Fantasy;Speculative Fiction;Culture,Film;Action",Alan Dean Foster
35128,With Friends Like These...,Alan Dean Foster,3.94,eng,236,2277,28,1977-11-12,Del Rey Books,"Science Fiction;Short Stories;Fiction;Fantasy;Anthologies;Science Fiction Fantasy;Anthologies,Collections;Humor;Sci Fi Fantasy",Alan Dean Foster
35134,Nor Crystal Tears (Humanx Commonwealth #9),Alan Dean Foster,04.03,eng,231,2278,29,1994-02-01,Severn House Publishers,"Science Fiction;Fiction;Science Fiction Fantasy;Fantasy;Space,Space Opera;Science Fiction,Aliens;Speculative Fiction;Space;Anthologies,Collections",Alan Dean Foster
35138,The Hour of the Gate (Spellsinger #2),Alan Dean Foster,3.84,eng,304,30,0,2005-01-01,iBooks,"Fantasy;Fiction;Science Fiction Fantasy;Humor;Science Fiction;Fantasy,High Fantasy;Humor,Comedy;Fantasy,Magic;Adventure;Fantasy,Epic Fantasy",Alan Dean Foster
35148,Betcha Can't Read Just One,Alan Dean Foster/George Alec Effinger/Jack McDevitt/Nina Kiriki Hoffman/Mike Resnick/R.A. Lafferty/Tobias Grace/Laura Resnick/Margaret Ball/Ron Goulart/Mel Gilden/Edward Wellen/Wolfgang Jeschke/Greg Costikyan/Esther M. Friesner/Steve Rasnic Tem,3.92,eng,242,51,1,1993-12-01,Ace Books,Fantasy;Anthologies;Fiction,Alan Dean Foster
35149,Star Wars: The Approaching Storm,Alan Dean Foster,3.51,eng,344,3947,100,2002-12-01,Del Rey Books,"Media Tie In,Star Wars;Science Fiction;Fiction;Fantasy;Space,Space Opera;Adventure;Novels;War;Space;Audiobook",Alan Dean Foster
35159,Chorus Skating (Spellsinger #8),Alan Dean Foster,3.62,en-US,344,477,8,1994-10-01,Aspect,"Fantasy;Fiction;Science Fiction Fantasy;Humor;Fantasy,Low Fantasy;Science Fiction",Alan Dean Foster
35163,Star Trek: Logs Five and Six (Star Trek: Log #5-6),Alan Dean Foster,3.65,eng,388,35,0,2006-09-05,Del Rey Books,"Media Tie In,Star Trek;Science Fiction",Alan Dean Foster
35165,Star Trek: Logs 7-10,Alan Dean Foster,3.71,eng,788,21,0,1995-06-01,Pocket Books,"Media Tie In,Star Trek",Alan Dean Foster
35166,The Hand of Dinotopia,Alan Dean Foster/James Gurney,3.96,eng,416,292,13,2002-12-01,Avon Books,"Fantasy;Fiction;Animals,Dinosaurs;Adventure;Science Fiction;Young Adult;Childrens;Science Fiction Fantasy;Young Adult,Young Adult Fantasy;Science Fiction,Alternate History",Alan Dean Foster
35178,Interlopers,Alan Dean Foster,3.33,eng,313,269,23,2001-05-01,Ace Books,Science Fiction;Fantasy;Fiction;Science Fiction Fantasy;Horror;Audiobook,Alan Dean Foster
35180,Alien Nation,Alan Dean Foster,3.55,eng,217,227,10,1988-07-01,Warner Books,Science Fiction;Fiction;Mystery;Media Tie In;Speculative Fiction,Alan Dean Foster
35183,Phylogenesis (Founding of the Commonwealth #1),Alan Dean Foster,3.82,eng,304,1246,21,2000-07-05,Del Rey Books,"Science Fiction;Fiction;Fantasy;Space,Space Opera;Science Fiction Fantasy;Science Fiction,Aliens;Adventure;Space;Astronomy,Planets;Adult",Alan Dean Foster
35206,Rashōmon and Seventeen Other Stories,Ryūnosuke Akutagawa/Jay Rubin/Haruki Murakami/Yoshihiro Tatsumi,4.13,eng,268,4813,239,2006-10-31,Penguin Classics,"Short Stories;Fiction;Cultural,Japan;Asian Literature,Japanese Literature;Classics;Literature;Historical,Historical Fiction;Cultural,Asia;Literature,20th Century;Literature,Asian Literature",Ryūnosuke Akutagawa
35210,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,3.78,eng,345,16662,739,2003-10-10,Contemporary Books,"Self Help;Nonfiction;Language,Communication;Psychology;Business;Self Help,Personal Development;Relationships;Audiobook;Social;Leadership",Leil Lowndes
35218,There Was a Cold Lady Who Swallowed Some Snow!,Lucille Colandro/Jared Lee/Skip Hinnant,3.85,eng,1,14,1,2006-08-13,Scholastic Audio Books,"Childrens,Picture Books;Childrens;Fiction;Holiday,Christmas;Humor;Childrens,Storytime;Holiday;Poetry;Academic,School;Childrens,2nd Grade",Lucille Colandro
35219,The Red Badge of Courage & The Veteran,Stephen Crane/Shelby Foote,3.38,eng,336,497,40,2000-09-12,Modern Library,"Classics;Fiction;Historical,Historical Fiction;Military History,Civil War;War;Literature;Novels;North American Hi...,American History;Anthologies,Collections;War,Military Fiction",Stephen Crane
